strain_x,strain_y
-0.0014468864468863648,0.021501116823147176
-0.0014468864468863648,0.02159024338286209
-0.0010805860805861234,0.021679369942576708
-0.0014560439560438734,0.021679369942576805
-0.0014468864468863648,0.02185511686700567
-0.0018131868131868144,0.02185511686700557
-0.0014560439560438734,0.02194299032922
-0.0014468864468863648,0.021944243426720383
-0.0014468864468863648,0.0220333699864352
-0.0018131868131868144,0.021944243426720383
-0.0014468864468863648,0.0220333699864353
-0.0010897435897435279,0.022210370008364445
-0.0010897435897435279,0.022210370008364344
-0.001822344322344323,0.022298243470578877
-0.0014560439560439775,0.022387370030293695
-0.0010897435897435279,0.022298243470578877
-0.0014560439560439775,0.022563116954722455
-0.001446886446886469,0.022475243492507922
-0.0014560439560439775,0.02265224351443717
-0.0014468864468863648,0.02256562314972322
-0.0010897435897435279,0.022741370074151983
-0.0014560439560439775,0.022741370074152084
-0.0014560439560439775,0.022741370074151983
-0.0014560439560439775,0.022741370074152084
-0.0010897435897435279,0.02291837009608133
-0.0010989010989011405,0.022918370096081234
-0.0010989010989011405,0.023006243558295662
-0.0010989010989011405,0.023095370118010376
-0.0014560439560439775,0.023094117020510094
-0.000732600732600691,0.02318449667772529
-0.0014560439560439775,0.02318324358022481
-0.0010897435897435279,0.02335899050465367
-0.0014560439560439775,0.023358990504653773
-0.0010989010989011405,0.0235372436240832
-0.0014560439560439775,0.02344937016186897
-0.0010805860805860193,0.0235372436240832
-0.000732600732600691,0.023625117086297633
-0.000732600732600691,0.023712990548512163
-0.001089743589743632,0.023537243624083402
-0.0007234432234431824,0.023626370183798016
-0.001089743589743632,0.023714243646012448
-0.001089743589743632,0.023803370205727363
-0.0007234432234431824,0.02380337020572726
-0.001089743589743632,0.02380211710822698
-0.0003663003663003455,0.02398037022765661
-0.0003754578754578541,0.024068243689870837
-0.000732600732600691,0.024068243689870938
-0.0003754578754578541,0.024157370249585655
-0.0007234432234431824,0.024333117174014415
-0.0007234432234431824,0.02424649680930057
-0.0007417582417583036,0.02442224373372943
-0.000732600732600795,0.02442099063622885
-0.001089743589743632,0.024510117195943763
-0.001089743589743632,0.024334370271515
-0.000732600732600795,0.024597990658158094
-0.001089743589743632,0.02459924375565848
-0.0007417582417583036,0.024599243755658577
-0.0003663003663003455,0.024688370315373194
-0.0007234432234431824,0.024774990680087344
-0.000732600732600795,0.024600496853158963
-0.000732600732600795,0.024776243777587727
-0.0007234432234432865,0.0250411172617313
-0.000732600732600795,0.02486537033730254
-0.001089743589743632,0.0250411172617313
-0.0007234432234432865,0.02513024382144622
-0.0007234432234432865,0.025130243821446116
-0.0007234432234432865,0.02513024382144602
-0.0007234432234432865,0.025395117305589795
-0.000732600732600795,0.025307243843375363
-0.0010805860805861234,0.025308496940875648
-0.0007234432234432865,0.025482990767804227
-0.0010897435897435279,0.025396370403090077
-0.0010897435897435279,0.02557211732751884
-0.000732600732600795,0.02557211732751894
-0.0010989010989010365,0.025573370425019323
-0.000732600732600795,0.02565999078973337
-0.0007234432234432865,0.025749117349448188
-0.0010897435897435279,0.0258382439091629
-0.0010897435897435279,0.025927370468877716
-0.000732600732600795,0.025926117371377434
-0.0010989010989010365,0.025924864273877052
-0.0010989010989010365,0.026013990833591665
-0.000732600732600795,0.026015243931092245
-0.000695970695970758,0.026015243931092148
-0.0010897435897435279,0.02619099085552091
-0.0010897435897435279,0.026104370490806966
-0.0010805860805860193,0.026192243953021395
-0.0010897435897435279,0.026190990855521113
-0.0007417582417581995,0.02636799087745016
-0.0007234432234431824,0.026457117437164973
-0.0010531135531134906,0.026544990899379402
-0.0010805860805860193,0.026458370534665456
-0.000732600732600691,0.026544990899379506
-0.0010989010989010365,0.02672199092130865
-0.0007142857142856737,0.026546243996879784
-0.0010989010989011405,0.02645711743716507
-0.000732600732600795,0.026015243931092048
-0.0003663003663003455,0.025661243887233655
-0.0007234432234431824,0.025219370381160934
-0.000732600732600691,0.024776243777587824
-0.0007234432234432865,0.02442099063622905
-0.0007142857142857778,0.023892496765442077
-0.0007417582417582021,0.023712990548512065
-0.000732600732600691,0.023094117020509994
-0.0010897435897436294,0.02265224351443727
-0.0010897435897436294,0.022298243470578877
-0.000732600732600691,0.02185511686700557
-0.0010805860805860165,0.021325369898718315
-0.000732600732600691,0.020971369854859923
-0.0007234432234431797,0.020703990175715677
-0.0010897435897435279,0.02017424320742832
-0.0007234432234432865,0.01982024316357003
-0.00036630036630044957,0.019466243119711638
-0.0007234432234432865,0.018935243053923998
0.0,0.018669116472279836
-0.0003754578754578541,0.01831636952592193
-0.00035714285714283687,0.01787324292234862
